job_role,country,job_postings_count
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,2
Data Engineer,United States of America,3
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,16
Data Scientist,United States of America,1
Data Engineer,United States of America,1
Data Scientist,United States of America,2
Data Scientist,United States of America,7
Data Engineer,United States of America,1
Data Scientist,United States of America,1
Data Scientist,United States of America,4
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,8
Data Engineer,United States of America,5
Data Engineer,United States of America,4
Data Engineer,United States of America,5
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,3
Data Engineer,United States of America,19
Data Engineer,United States of America,2
Data Engineer,United States of America,3
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,8
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,3
Data Engineer,United States of America,3
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,16
Data Engineer,United States of America,2
Data Engineer,United States of America,4
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,4
Data Engineer,United States of America,7
Data Engineer,United States of America,3
Data Engineer,United States of America,2
Data Engineer,United States of America,5
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,9
Data Engineer,United States of America,1
Data Engineer,United States of America,8
Data Engineer,United States of America,2
Data Engineer,United States of America,4
Data Engineer,United States of America,1
Data Engineer,United States of America,3
Data Engineer,United States of America,1
Data Scientist,United States of America,14
Data Scientist,United States of America,31
Data Scientist,United States of America,2
Data Engineer,United States of America,6
Data Engineer,United States of America,1
Data Engineer,United States of America,10
Data Engineer,United States of America,3
Data Engineer,United States of America,19
Data Engineer,United States of America,2
Data Engineer,United States of America,5
Data Engineer,United States of America,1
Data Engineer,United States of America,5
Data Engineer,United States of America,2
Data Engineer,United States of America,102
Data Engineer,United States of America,8
