job_role,country,company_name
Data Engineer,United States of America,"NATIONAL EXCHANGE CARRIER ASSOCIATION, INC"
Data Engineer,United States of America,NC State Athletics
Data Engineer,United States of America,PHI Air Medical
Data Engineer,United States of America,Pandata Group
Data Engineer,United States of America,"Primesoft Consulting Services, Inc."
Data Engineer,United States of America,RiskScout
Data Engineer,United States of America,RiverWoods Retirement Communities
Data Engineer,United States of America,Rolling Equity Leasing
Data Engineer,United States of America,Samson
Data Engineer,United States of America,Sievo
Data Engineer,United States of America,Singular Analysts
Data Engineer,United States of America,Societe Generale S.A.
Data Engineer,United States of America,"Strava, Inc."
Data Engineer,United States of America,Synthego
Data Engineer,United States of America,TEN (Transportation Equipment Network)
Data Engineer,United States of America,The Southern Poverty Law Center
Data Engineer,United States of America,Transdev
Data Engineer,United States of America,UNiDEV
Data Engineer,United States of America,Venture Data
Data Engineer,United States of America,WorkBoard Inc.
Data Engineer,United States of America,Yates & Yakima LLC
Data Engineer,United States of America,Yotabites Consulting
Data Engineer,United States of America,bpost
Data Engineer,United States of America,eScreen - an Alere company
Data Engineer,United States of America,ryder scott company
Data Scientist,United States of America,ABN Innovations
Data Scientist,United States of America,Actionable Outcomes LLC
Data Scientist,United States of America,Add On Support Services
Data Scientist,United States of America,Aditya Birla Management Corporation Pvt. Ltd.
Data Scientist,United States of America,American Thrombosis and Hemostasis Network (ATHN)
Data Scientist,United States of America,Analytica
Data Scientist,United States of America,Anywhere Real Estate
Data Scientist,United States of America,Aspen Rxhealth
Data Scientist,United States of America,Aukett Swanke Group Plc
Data Scientist,United States of America,Babylist
Data Scientist,United States of America,Benefits Science Technologies
Data Scientist,United States of America,Berkley Oil & Gas
Data Scientist,United States of America,BioMed Central Ltd
Data Scientist,United States of America,Blu-Smart Mobility Pvt. Ltd.
Data Scientist,United States of America,Blueprint Expansion
Data Scientist,United States of America,CIEK Solutions
Data Scientist,United States of America,Carnival Corporation & plc
Data Scientist,United States of America,Code for America
Data Scientist,United States of America,Conifer Health Solutions
Data Scientist,United States of America,Corporation for Public Broadcasting
Data Scientist,United States of America,"Department of Neurological Surgery, Columbia University Medical Center/NewYork-Presbyterian Hospital"
Data Scientist,United States of America,Detroit Trading Company
Data Scientist,United States of America,Digital Promise
Data Scientist,United States of America,"Digital Realty Trust, Inc."
Data Scientist,United States of America,Eccalon
Data Scientist,United States of America,Environmental Waste International
Data Scientist,United States of America,Ethermed
Data Scientist,United States of America,FALCON RISK SERVICES
Data Scientist,United States of America,FOX Sports
Data Scientist,United States of America,Fractal onsite at Microsoft
Data Scientist,United States of America,Gamefam
Data Scientist,United States of America,Good Judgment
Data Scientist,United States of America,HMILY LIMITED
Data Scientist,United States of America,HarmonyCares
Data Scientist,United States of America,IConnect Consulting
Data Scientist,United States of America,IU Online
Data Scientist,United States of America,Liat AI
Data Scientist,United States of America,Lumata Health
Data Scientist,United States of America,Lummus Digital
Data Scientist,United States of America,MapZot.AI®
Data Scientist,United States of America,March Health
Data Scientist,United States of America,Miami-Dade County
Data Scientist,United States of America,Mside Solutions
Data Scientist,United States of America,Multiple Places
Data Scientist,United States of America,"NTT DOCOMO, INC."
Data Scientist,United States of America,"Native Microbials, Inc."
Data Scientist,United States of America,"Near Intelligence, Inc."
Data Scientist,United States of America,OnXmaps
Data Scientist,United States of America,OneNine AI
Data Scientist,United States of America,Pcci
Data Scientist,United States of America,Precisetarget
Data Scientist,United States of America,"Pro Remodel, LLC"
Data Scientist,United States of America,"Prog Leasing, LLC"
Data Scientist,United States of America,Revcloud
Data Scientist,United States of America,Robotalk
Data Scientist,United States of America,Sheba Medical Center
Data Scientist,United States of America,Strawberry hotels
Data Scientist,United States of America,Symphony RetailAI
Data Scientist,United States of America,Texas Water Development Board
Data Scientist,United States of America,"The PNC Financial Services Group, Inc."
Data Scientist,United States of America,"Thomas & Moore Strategic Ventures, LLC"
Data Scientist,United States of America,Tolemi
Data Scientist,United States of America,Transformation Lead LLC
Data Scientist,United States of America,Tyris AI - Inteligencia Artificial para la industria
Data Scientist,United States of America,Ultima Genomics
Data Scientist,United States of America,University of Redlands
Data Scientist,United States of America,Unsupervised Learning
Data Scientist,United States of America,Vannevar Labs
Data Scientist,United States of America,WAfric Energy Solutions LLC
Data Scientist,United States of America,WildFire Force
Data Scientist,United States of America,eSimplicity
Data Scientist,United States of America,自営業
Data Engineer,United States of America,A.P. Moller - Maersk
Data Engineer,United States of America,ACI Worldwide Inc.
Data Engineer,United States of America,AMC Theatres
Data Engineer,United States of America,Biztechnosys
Data Engineer,United States of America,Blue Onion Labs
Data Engineer,United States of America,Boats Group
Data Engineer,United States of America,Broadcom Limited
Data Engineer,United States of America,Caresoft Global Inc
Data Engineer,United States of America,"Connectria, LLC"
Data Engineer,United States of America,Dataprana
Data Engineer,United States of America,Dexian
Data Engineer,United States of America,Dickdarmpraxis Essen
Data Engineer,United States of America,Diebold Nixdorf
Data Engineer,United States of America,Elephas
Data Engineer,United States of America,"Finzly, Inc."
Data Engineer,United States of America,Froedtert & the Medical College of Wisconsin
Data Engineer,United States of America,GRUMA
Data Engineer,United States of America,Getzler Henrich & Associates
Data Engineer,United States of America,"Gorilla Glue, Inc."
Data Engineer,United States of America,Granada Indemnity Company
Data Engineer,United States of America,INdigital Telecom
Data Engineer,United States of America,Idi Billing Solutions
Data Engineer,United States of America,Information Builders
Data Engineer,United States of America,Intralot S.A.
Data Engineer,United States of America,Jenssen Pharmaceuticals (J&J
Data Engineer,United States of America,K-Soft Prod
Data Engineer,United States of America,Laughlin Constable
Data Engineer,United States of America,Lexipol
Data Engineer,United States of America,"LivePerson, Inc."
Data Engineer,United States of America,MSU Denver
Data Engineer,United States of America,Mantl
Data Engineer,United States of America,Maryland Medical Cannabis Commission
Data Engineer,United States of America,Midwest Terminals of Toledo
Data Engineer,United States of America,Mindsight Behavioral Group
Data Engineer,United States of America,Moultrie County
